0.111386	0.075028	0.184354	0.090642	-69.070447	3.809895	0.858428	1.80796	0.215043	0.911117	0.348844	0.860004	0.421925	0.359277	0.552483	0.355519	0.516356	0.041155	0.037247	0.103155	0.039951	2.836128	0.90911	0.727605	0.735632	0.632218	0.55223	0.56717	0.498034	0.499308	0.538812	0.507072	0.484494	0.500791	0.019901	0.016276	0.043787	0.010072	1.490847	0.400006	0.453143	0.449868	0.307383	0.249012	0.295722	0.295422	0.380748	0.550908	0.31315	0.289547	0.441472	0.018743	0.021597	0.032381	0.031899	1.872178	0.247107	0.136806	0.129829	0.085318	0.077271	0.119805	0.107302	0.085555	0.075183	0.109313	0.096375	0.100168
0.065421	0.039374	0.19114	0.092252	-84.87875	3.724793	1.957365	1.630906	1.282616	1.589307	1.065387	1.284122	0.751973	0.689412	0.705622	0.74928	0.749499	0.054758	0.043183	0.251506	0.04164	7.626031	1.589455	0.997731	0.831513	0.72164	0.62105	0.64341	0.572309	0.568625	0.467522	0.446623	0.451865	0.444512	0.035869	0.025536	0.14236	0.010476	7.536972	1.020896	0.66406	0.517342	0.495011	0.337285	0.312556	0.362721	0.287073	0.210814	0.183292	0.209586	0.198378	0.034198	0.035482	0.128363	0.031545	3.099759	0.515758	0.306193	0.269672	0.253506	0.190769	0.200273	0.122619	0.118025	0.087593	0.09792	0.091706	0.09302
0.092599	0.064365	0.147006	0.090628	-68.551126	4.880172	-0.289398	1.736581	0.147291	0.780769	1.270407	0.636101	0.597216	0.88563	0.608405	0.620082	0.366024	0.028468	0.025675	0.070551	0.040209	3.048851	0.790783	0.749811	0.757521	0.597844	0.555549	0.507175	0.525547	0.49157	0.476709	0.460838	0.445109	0.435566	0.019473	0.020082	0.042653	0.010602	2.326634	0.512691	0.589476	0.858173	0.715867	0.50429	0.545344	0.366003	0.266619	0.315376	0.182874	0.381956	0.202939	0.009329	0.014331	0.028317	0.031728	2.024923	0.262098	0.281691	0.232126	0.152078	0.192906	0.099285	0.085927	0.093826	0.090973	0.075888	0.086844	0.072549
0.192962	0.14062	0.362742	0.085079	-58.581489	1.721636	0.61696	1.960285	0.841975	0.765852	0.554107	0.477961	0.614615	0.580312	-0.006824	0.46278	0.178184	0.048467	0.047903	0.098766	0.035918	2.090886	0.620351	0.605617	0.625095	0.538015	0.486622	0.487241	0.463604	0.481752	0.459928	0.465389	0.414301	0.459692	0.030098	0.026572	0.053063	0.009758	6.596664	0.330734	0.268527	0.484137	0.31269	0.208862	0.248964	0.290587	0.268141	0.242549	0.309829	0.282081	0.347582	0.01239	0.008859	0.023032	0.012246	4.747611	0.127018	0.092488	0.097808	0.100078	0.075177	0.078076	0.070266	0.084107	0.077242	0.073007	0.05956	0.089688
0.217596	0.15756	0.449569	0.087571	-64.513883	2.095309	2.448308	0.286318	0.256835	0.512055	0.562518	0.637928	0.426696	0.4477	0.358728	0.453831	0.454814	0.071277	0.070211	0.155825	0.039907	2.088399	0.721514	0.736842	0.556197	0.515013	0.492	0.444451	0.444398	0.439824	0.425688	0.40579	0.388309	0.400021	0.041771	0.036949	0.058057	0.010679	2.049252	0.353476	0.830307	0.518628	0.303303	0.268183	0.217095	0.178839	0.155803	0.155155	0.124867	0.124297	0.184493	0.016122	0.016745	0.052832	0.032228	1.652666	0.108302	0.206698	0.166368	0.11485	0.085701	0.060781	0.059718	0.056973	0.074047	0.054899	0.045256	0.06023
0.099209	0.076341	0.136268	0.090878	-74.559886	4.784793	-0.223896	1.702652	0.601014	1.112086	0.597784	0.610247	0.382384	0.327203	0.334283	0.437887	0.374538	0.033651	0.032369	0.066107	0.037082	3.129338	0.908112	0.922998	0.754601	0.632523	0.646479	0.560691	0.570134	0.605675	0.602132	0.678045	0.593497	0.613107	0.025115	0.02476	0.05532	0.010175	2.839916	0.726888	0.732564	0.583304	0.40551	0.559704	0.27505	0.413275	0.500784	0.421186	0.503628	0.522287	0.512005	0.012189	0.013142	0.034593	0.032542	1.860843	0.213049	0.16544	0.185284	0.144499	0.143936	0.116117	0.098905	0.148271	0.159223	0.18319	0.12584	0.151731
0.116396	0.098549	0.191045	0.09598	-68.333557	5.486419	-1.716603	1.685089	-0.918348	2.065453	-0.570222	0.484516	0.962117	0.301589	0.505657	0.053145	1.226086	0.038499	0.034276	0.09622	0.045195	3.523282	1.495425	1.094349	1.040207	0.895019	0.699592	0.708119	0.671355	0.687924	0.608893	0.566145	0.559015	0.558367	0.026387	0.028682	0.049225	0.00981	3.311973	0.995241	1.192444	1.108359	0.98967	0.789324	0.660954	0.623119	0.601374	0.68183	0.439443	0.364676	0.580373	0.02084	0.023066	0.048711	0.031017	2.451888	0.582354	0.362618	0.436194	0.336933	0.187327	0.225562	0.155984	0.177027	0.197056	0.17811	0.187025	0.206133
0.08945	0.062521	0.137963	0.093829	-67.458648	4.573883	0.004635	1.889281	0.702538	0.756807	0.385269	0.508393	0.451392	0.743296	0.59009	0.323341	0.447689	0.050444	0.042652	0.111636	0.042261	4.003688	1.355792	1.15399	0.73102	0.618347	0.507753	0.538658	0.508692	0.452013	0.458952	0.492979	0.476527	0.418945	0.042559	0.043052	0.089885	0.01071	7.94625	1.354295	0.889549	0.412891	0.374396	0.399739	0.19833	0.324403	0.160801	0.163615	0.231276	0.143115	0.139613	0.032219	0.035655	0.063506	0.03151	3.257487	0.512866	0.613371	0.13039	0.164872	0.129449	0.120482	0.115358	0.077974	0.084	0.084648	0.086204	0.050389
0.122643	0.091606	0.192137	0.093723	-65.964983	4.458632	0.399378	1.433641	0.554352	0.716234	0.595663	0.507463	0.694048	0.351198	0.374411	0.276472	0.05148	0.056942	0.050252	0.129486	0.042389	4.252862	1.417775	1.147357	0.836293	0.660568	0.594703	0.533843	0.572347	0.555589	0.5357	0.527666	0.554603	0.529577	0.032778	0.02973	0.058353	0.011599	3.404576	0.944925	0.697697	0.528278	0.330669	0.331178	0.198614	0.238375	0.258856	0.270398	0.316937	0.294879	0.32908	0.028392	0.031682	0.0513	0.031386	2.631212	0.408614	0.340447	0.190883	0.10641	0.135885	0.081882	0.064014	0.130985	0.11037	0.137008	0.15027	0.116839
0.062261	0.043163	0.095405	0.086134	-75.769998	5.812311	0.491256	2.371025	0.992912	0.517998	0.558383	0.856351	0.607068	0.466136	0.834226	0.372797	0.730247	0.029819	0.020893	0.073672	0.039958	2.709134	1.102066	0.724722	0.704656	0.550599	0.517263	0.494844	0.569844	0.487027	0.473953	0.45909	0.448707	0.456318	0.022711	0.017788	0.055388	0.009532	3.244193	1.022073	0.527045	0.700555	0.374829	0.381964	0.343927	0.389947	0.311256	0.423519	0.361342	0.305359	0.252947	0.017667	0.01824	0.051853	0.031978	2.315883	0.389456	0.262413	0.213922	0.129972	0.133286	0.120394	0.143317	0.105771	0.106904	0.115589	0.088639	0.085459
0.115983	0.086029	0.176906	0.086917	-72.205015	4.256182	-0.04617	1.626974	0.372951	0.709597	0.484486	0.135037	0.317508	0.472342	0.435353	0.601575	0.32911	0.037907	0.037912	0.076071	0.038569	3.482748	0.940526	0.846657	0.654121	0.626363	0.580261	0.521313	0.536102	0.529848	0.534192	0.47844	0.537226	0.568401	0.028461	0.02425	0.049429	0.010014	2.274585	0.787548	0.531257	0.453673	0.360366	0.297458	0.309508	0.267688	0.221195	0.307868	0.314735	0.253984	0.294962	0.0125	0.016507	0.024377	0.032488	2.113933	0.268453	0.286882	0.15142	0.182961	0.162304	0.10837	0.117053	0.129856	0.138802	0.097343	0.167509	0.170453
0.092293	0.060713	0.133161	0.097519	-69.291291	4.118292	0.86406	1.638191	1.302389	0.636622	0.684747	0.697234	0.489731	0.651991	0.342917	0.397286	0.636538	0.047525	0.040157	0.110302	0.045276	5.485358	1.372354	1.132996	0.976055	0.617008	0.683847	0.579995	0.534534	0.579153	0.506863	0.467048	0.527327	0.483494	0.020247	0.01814	0.045863	0.010206	2.337042	0.628715	0.656366	0.73191	0.369885	0.425036	0.285238	0.267472	0.39885	0.308183	0.281816	0.398348	0.2598	0.016651	0.021393	0.047567	0.030874	1.681947	0.290373	0.268462	0.323409	0.11882	0.166425	0.106857	0.124841	0.118727	0.133984	0.089751	0.126826	0.108622
0.090995	0.056083	0.13036	0.093587	-65.318192	4.477042	0.719973	1.670298	0.77399	1.019325	0.856831	0.388162	0.325259	0.474928	0.493189	0.388092	0.542484	0.047487	0.037658	0.1179	0.041955	2.939374	1.177036	0.658847	0.662837	0.630026	0.472325	0.487551	0.457754	0.48831	0.473902	0.458173	0.442127	0.421306	0.019363	0.014121	0.043712	0.011343	1.282994	0.483148	0.295734	0.428286	0.354561	0.225538	0.176029	0.153711	0.247988	0.241536	0.219728	0.273648	0.197833	0.023431	0.022127	0.05472	0.032488	1.740859	0.272814	0.118004	0.163566	0.157345	0.070967	0.09733	0.083115	0.087108	0.080115	0.075923	0.090339	0.071667
0.128398	0.098712	0.192951	0.096912	-67.606116	3.847467	-1.042663	1.474979	1.325486	0.792353	0.534687	0.653137	0.599972	0.627519	0.724557	0.675825	0.396119	0.041346	0.042325	0.081009	0.042953	4.476491	1.032935	1.052086	0.846371	0.833096	0.611422	0.624482	0.610345	0.587355	0.596491	0.57451	0.570577	0.54785	0.017845	0.016621	0.032189	0.009045	2.085811	0.485425	0.523143	0.436499	0.516811	0.284264	0.217459	0.271208	0.330247	0.324169	0.264812	0.282527	0.230027	0.020993	0.021924	0.043836	0.031201	1.820483	0.263407	0.256899	0.171238	0.193426	0.083553	0.117377	0.149265	0.131256	0.126315	0.12035	0.114132	0.104539
0.136878	0.095565	0.254168	0.089127	-62.005954	2.936598	-0.003204	1.781831	-0.173296	0.680047	0.562928	0.195147	0.510327	0.527313	0.652481	0.56514	0.418509	0.043387	0.042212	0.094709	0.040526	1.921981	0.725842	0.61891	0.626209	0.620736	0.506414	0.478155	0.558207	0.492251	0.470302	0.451096	0.449686	0.412715	0.019346	0.016276	0.03815	0.010625	1.397709	0.440343	0.386856	0.447275	0.331815	0.194172	0.211783	0.328753	0.380963	0.197108	0.288655	0.323237	0.244417	0.01778	0.021014	0.035048	0.031909	1.90623	0.233879	0.151477	0.216609	0.170247	0.102893	0.104569	0.140191	0.109691	0.109234	0.049122	0.115013	0.079973
0.091163	0.067047	0.141782	0.087035	-75.282594	5.363215	0.931848	2.109525	1.13869	0.470351	0.350277	0.434105	0.154555	0.638409	0.484619	0.35484	0.726969	0.04234	0.035591	0.090023	0.03636	3.31598	1.131679	0.74503	0.789743	0.65457	0.622642	0.540619	0.571798	0.568277	0.475979	0.489645	0.466823	0.483626	0.040773	0.033537	0.081845	0.010633	4.376637	1.732882	0.834475	0.713783	0.392254	0.490298	0.265788	0.394893	0.296721	0.256378	0.289875	0.225019	0.209067	0.034367	0.036609	0.061762	0.032845	2.237377	0.43439	0.264084	0.210963	0.142976	0.13604	0.110989	0.125569	0.148212	0.106372	0.084974	0.119697	0.095608
0.11336	0.086318	0.175385	0.095133	-65.510869	5.353236	-0.670325	1.435062	0.234214	0.682345	0.421546	0.959787	0.189289	-0.032129	0.378785	0.790485	0.382295	0.030711	0.028198	0.068794	0.04223	3.780617	1.040651	0.712289	0.70914	0.492942	0.489752	0.538207	0.475897	0.468699	0.490395	0.494168	0.443363	0.43382	0.01381	0.011813	0.026268	0.011511	2.347669	0.491282	0.381521	0.483392	0.364297	0.218929	0.391266	0.306788	0.245219	0.339982	0.313215	0.295105	0.206183	0.009237	0.012268	0.029758	0.031682	1.793435	0.215222	0.12371	0.169515	0.064365	0.065398	0.147368	0.069557	0.088219	0.074699	0.085192	0.072991	0.06377
0.127694	0.089112	0.220637	0.091653	-66.098269	3.47469	0.764402	1.563903	0.540254	1.052716	0.312195	0.57626	0.676906	0.55815	0.610474	0.731589	0.536442	0.058818	0.058695	0.142935	0.042011	3.598415	1.033592	0.889842	0.804615	0.613004	0.560326	0.520067	0.485827	0.527932	0.471265	0.475477	0.488694	0.476779	0.025041	0.021077	0.056024	0.009456	1.616845	0.58724	0.438911	0.554761	0.303	0.474581	0.229689	0.182877	0.276922	0.275407	0.336158	0.228486	0.135503	0.02839	0.032178	0.035246	0.032202	1.610737	0.213187	0.214353	0.18908	0.12614	0.123016	0.110363	0.074882	0.081176	0.069646	0.09567	0.090309	0.112616
0.13647	0.104691	0.226208	0.088674	-64.701721	3.940533	-0.058434	1.842942	0.46459	0.888242	-0.109601	0.163898	0.376253	0.533691	0.450641	0.346943	0.694229	0.03818	0.037361	0.079475	0.040102	3.021346	0.874139	0.6288	0.759268	0.648036	0.590833	0.542807	0.56049	0.531217	0.546688	0.508861	0.487905	0.491471	0.024502	0.0231	0.052801	0.008757	2.134893	0.673386	0.307724	0.715267	0.372213	0.308172	0.267487	0.331886	0.400097	0.328816	0.371652	0.37381	0.225313	0.024161	0.026963	0.038862	0.032105	1.900929	0.311914	0.140152	0.250464	0.202664	0.160033	0.072831	0.100243	0.112281	0.1327	0.11776	0.12925	0.077989
0.086045	0.064865	0.13305	0.087616	-76.648621	6.666051	0.433132	1.481315	0.920841	0.107517	0.269357	0.013468	0.561537	0.534045	-0.058982	0.057543	0.19783	0.039914	0.032767	0.086455	0.036494	4.094677	1.687532	1.061712	0.878553	0.655219	0.639134	0.578714	0.61918	0.591678	0.527935	0.490408	0.534726	0.504557	0.024723	0.020413	0.047434	0.009746	4.873187	1.614336	0.740896	0.701947	0.416715	0.383915	0.380911	0.467187	0.309944	0.243801	0.296866	0.244083	0.349192	0.023152	0.023779	0.052753	0.032556	2.061832	0.482578	0.344378	0.293253	0.164264	0.183094	0.141253	0.131259	0.137159	0.135338	0.119351	0.120135	0.136422
0.076867	0.046764	0.115622	0.096472	-65.042695	4.927049	0.962446	1.304781	0.544093	0.761924	0.729967	0.748809	0.787201	0.63215	0.392459	0.448222	0.499297	0.047758	0.033794	0.132899	0.043857	3.426032	1.35441	0.70138	0.603684	0.560652	0.497714	0.557054	0.517627	0.511619	0.47697	0.492426	0.485497	0.476728	0.013167	0.010382	0.034111	0.010311	1.006288	0.430534	0.258235	0.1696	0.255675	0.183614	0.195474	0.203288	0.177647	0.117571	0.166932	0.109163	0.136383	0.008726	0.01312	0.040399	0.031217	1.712017	0.28318	0.139718	0.07024	0.084313	0.061832	0.106454	0.092599	0.074283	0.074435	0.070293	0.063684	0.061759
0.074242	0.053986	0.116257	0.088665	-76.019245	6.118107	0.612011	1.464655	0.430546	0.82879	0.916194	0.3878	0.850517	0.447822	0.534751	0.792291	0.527773	0.042003	0.033201	0.108184	0.03765	3.388566	1.534392	1.118598	0.877456	0.692072	0.647077	0.582912	0.641964	0.594172	0.482771	0.471525	0.487733	0.463084	0.033385	0.030313	0.067674	0.010514	3.152597	1.065847	0.994309	0.604962	0.500267	0.37299	0.416761	0.540932	0.490308	0.235004	0.279023	0.255927	0.288099	0.028636	0.027796	0.062072	0.031841	2.327569	0.615879	0.367686	0.246515	0.189355	0.184169	0.129867	0.215125	0.182211	0.097016	0.089036	0.083032	0.083956
0.069404	0.040945	0.103314	0.092466	-67.447844	4.179422	2.047531	1.59066	0.329919	1.227573	0.496631	0.675581	0.562263	0.630064	0.166668	0.339461	0.143012	0.043779	0.035125	0.137774	0.045849	3.783304	1.326331	0.879713	0.853888	0.670541	0.58297	0.586414	0.562694	0.487045	0.479294	0.475651	0.480404	0.480378	0.019008	0.015031	0.051149	0.01123	1.041839	0.74594	0.475867	0.410373	0.36207	0.3571	0.397289	0.229876	0.24078	0.209431	0.233252	0.263868	0.215409	0.020282	0.022661	0.078643	0.031085	1.626359	0.334944	0.198472	0.140264	0.193033	0.110444	0.124094	0.137236	0.080164	0.088958	0.076979	0.078849	0.095285
0.114419	0.081433	0.186374	0.093357	-70.914906	3.896491	-0.024396	1.425892	0.39509	0.900536	0.477447	0.64417	0.607897	0.36944	0.364189	0.39504	0.266065	0.042165	0.036946	0.103706	0.038008	3.310684	1.007429	1.080759	0.812242	0.580672	0.518648	0.49359	0.45517	0.484379	0.489198	0.43515	0.40976	0.422665	0.01982	0.023595	0.032583	0.010065	1.939645	0.555241	1.220815	0.472768	0.317807	0.402415	0.194512	0.186956	0.220778	0.193752	0.127415	0.187783	0.192129	0.011012	0.011682	0.038397	0.032074	1.799687	0.238887	0.291024	0.224464	0.133313	0.068645	0.084409	0.07423	0.075181	0.068394	0.064347	0.054889	0.058431
0.056938	0.045362	0.182573	0.123446	-89.960614	6.164531	2.674679	2.061077	1.839921	1.189572	1.168184	1.082872	0.927812	0.610985	0.249506	0.229173	0.403031	0.05707	0.053719	0.297766	0.0622	8.147538	2.521741	1.675491	0.947813	0.762783	0.591712	0.501635	0.489971	0.445086	0.452538	0.446443	0.398323	0.384095	0.02038	0.020907	0.061333	0.010644	3.177945	0.762358	0.808754	0.496219	0.351652	0.171236	0.121847	0.15972	0.115338	0.156799	0.205263	0.160285	0.0836	0.023548	0.029607	0.049271	0.028032	1.836767	0.393276	0.334059	0.18677	0.134456	0.071562	0.061714	0.09624	0.06505	0.059336	0.071933	0.072339	0.04242
0.080249	0.054115	0.120059	0.087665	-70.071769	5.515928	0.240846	1.803745	0.15404	0.936376	0.381629	0.012088	0.405077	0.454394	0.756602	0.275582	0.718406	0.026905	0.021783	0.068254	0.039225	2.849887	1.024343	0.737571	0.797928	0.636523	0.528448	0.48555	0.516886	0.446122	0.431416	0.419609	0.442134	0.473153	0.018004	0.013364	0.041888	0.012825	2.687782	0.768642	0.516414	0.591321	0.425581	0.314904	0.310541	0.386946	0.316058	0.263313	0.215294	0.341785	0.236963	0.009751	0.01353	0.04294	0.031511	2.788343	0.323212	0.278304	0.230685	0.18895	0.138536	0.115489	0.119437	0.062029	0.073752	0.069011	0.087937	0.10714
0.05612	0.040578	0.084645	0.089889	-79.368704	8.205418	-0.487414	1.750538	0.888315	1.27667	0.592558	0.358751	0.295287	0.806653	0.694087	0.41128	0.368533	0.029901	0.026275	0.0545	0.042969	3.109197	1.335204	0.873413	0.667307	0.562118	0.514486	0.487997	0.573743	0.52108	0.605592	0.523351	0.395679	0.397546	0.025236	0.022487	0.043012	0.010446	2.211781	1.203599	0.581984	0.389087	0.410273	0.242055	0.267845	0.406376	0.575345	0.493974	0.327694	0.185926	0.148967	0.032192	0.033431	0.052109	0.031722	2.227194	0.719782	0.396099	0.417979	0.266479	0.158358	0.116328	0.177497	0.15472	0.171381	0.110611	0.080421	0.090906
0.056121	0.032413	0.176476	0.092535	-78.406596	5.283671	-0.376977	1.918821	0.690255	1.381839	0.948173	0.752655	1.035628	0.742394	0.212611	0.28852	0.427647	0.030907	0.020737	0.235377	0.041406	4.792872	1.796389	0.909077	0.741996	0.586192	0.584192	0.555909	0.49451	0.525938	0.495442	0.456657	0.41695	0.431536	0.035197	0.032695	0.095549	0.009737	2.49633	1.009161	0.637043	0.769883	0.506987	0.50086	0.617893	0.634658	0.774561	0.543577	0.498513	0.283806	0.260832	0.011553	0.015919	0.147226	0.031437	1.831592	0.365182	0.224341	0.174256	0.170998	0.121561	0.116262	0.097317	0.133168	0.084985	0.082411	0.069132	0.070352
0.153572	0.110524	0.2734	0.088372	-66.521104	2.577707	0.04029	2.053616	0.970239	0.317641	0.722779	0.859345	0.440372	0.803581	0.439633	0.192071	0.401684	0.049761	0.048794	0.111223	0.039621	3.027195	0.942748	0.660908	0.638556	0.552004	0.535946	0.517075	0.510457	0.478163	0.461284	0.464775	0.437349	0.455204	0.037251	0.033611	0.068975	0.010782	1.586804	0.826524	0.469687	0.428114	0.211812	0.290956	0.198289	0.236968	0.187589	0.210929	0.277563	0.158915	0.217683	0.011944	0.015545	0.042318	0.031984	2.113703	0.300555	0.152918	0.156203	0.11067	0.113766	0.091026	0.096699	0.09745	0.074943	0.097763	0.101154	0.097555
0.080461	0.066964	0.14025	0.08651	-79.622318	6.230819	1.111822	1.365783	-0.028018	0.970964	0.646074	0.240382	0.762831	0.276209	0.327559	0.432612	0.439368	0.046397	0.042902	0.11757	0.036205	4.853239	1.476332	1.388014	1.008519	0.660208	0.668642	0.583268	0.67138	0.521456	0.536949	0.581748	0.526189	0.544816	0.039722	0.0388	0.092484	0.011605	6.225576	0.993434	1.439858	1.027383	0.481918	0.609177	0.36213	0.385697	0.380247	0.437189	0.535263	0.351336	0.49627	0.03898	0.038144	0.104936	0.032407	2.326541	0.533428	0.729963	0.449457	0.194969	0.171733	0.13956	0.191273	0.105468	0.106161	0.149933	0.152391	0.164179
